0,001707200
0,001721200
0,001731000
0,001722600
0,001729000
0,001720100
0,001729600
0,001823400
0,001743400
0,001728900
0,001719400
0,001722200
0,001720700
0,001711300
0,001724700
0,001721000
0,001726300
0,001717000
0,001715100
0,001721900
0,001716400
0,001722200
0,001836500
0,001715300
0,001719000
0,001719400
0,001929500
0,002285900
0,001759100
0,001846100
0,001724600
0,001715900
0,001719400
0,001717400
0,001717500
0,001715200
0,001728100
0,001717700
0,001753500
0,001718900
0,001752000
0,001727600
0,001736100
0,001724200
0,001738000
0,001740500
0,001727400
0,001731900
0,001727800
0,001764100
0,001923100
0,001749800
0,001819800
0,001744700
0,001782800
0,001762200
0,001810500
0,001743700
0,001741900
0,001845300
0,001741900
0,001787300
0,001770300
0,001771800
0,001758600
0,001826400
0,001750400
0,001713800
0,001735500
0,001716300
0,001714300
0,001717400
0,001712700
0,001767700
0,001714100
0,001727600
0,001721100
0,001722800
0,001723400
0,001712200
0,001713000
0,001711100
0,001714300
0,001712100
0,001711300
0,001730700
0,001718800
0,001715800
0,001712600
0,001709300
0,001739100
0,001732100
0,001716500
0,001716700
0,001712800
0,001719200
0,001715700
0,001758300
0,001717800
0,001713300
0,001718800
0,001711900
0,001719100
0,001716100
0,001722000
0,001716100
0,001712100
0,001713000
0,001719200
0,001772200
0,001711700
0,001722100
0,001718200
0,001708100
0,001717100
0,001713100
0,001719200
0,001714800
0,001715300
0,001725300
0,001709300
0,001727700
0,001723000
0,001715800
0,001713200
0,001718600
0,001852200
0,001717400
0,001772000
0,001725900
0,001733900
0,001753100
0,001721600
0,001723600
0,001714500
0,001758700
0,001714700
0,001714300
0,001851300
0,001752900
0,001739100
0,001721800
0,001736100
0,001723100
0,001735300
0,002037500
0,001735200
0,001750100
0,001716800
0,001716100
0,001712100
0,001745000
0,001766400
0,001720900
0,001735800
0,001719900
0,001755400
0,001713400
0,001707900
0,001713700
0,001725300
0,001709800
0,001715300
0,001712800
0,001711900
0,001709400
0,001716400
0,001713100
0,001711300
0,001713400
0,001709100
0,001707000
0,001708300
0,001719300
0,001724700
0,001714800
0,001711800
0,001718700
0,001712800
0,001715700
0,001712300
0,001718200
0,001715200
0,001714100
0,001713500
0,001713900
0,001713900
0,001714000
0,001714300
0,001710400
0,001710800
0,001713800
0,001711300
0,001713500
0,001717900
0,001722900
0,001714400
0,001717500
0,001745400
0,001711600
0,001712400
0,001715800
0,001718700
0,001710700
0,001711600
0,001709200
0,001802600
0,001734700
0,001844400
0,001736800
0,001814500
0,001762600
0,001774300
0,001863500
0,001954700
0,001917100
0,001733800
0,001794400
0,001748400
0,001711300
0,001715700
0,001712800
0,001750700
0,001714800
0,001752700
0,001718500
0,001709700
0,001752700
0,001709700
0,001717800
0,001711700
0,001712700
0,001721000
0,001712400
0,001726400
0,001714300
0,001713100
0,001714600
0,001710000
0,001720700
0,001711000
0,001713300
0,001722700
0,001727400
0,001727500
0,001714700
0,001721800
0,001714500
0,001713000
0,001716100
0,001732900
0,001771700
0,001714900
0,001750100
0,001727600
0,001725200
0,001710700
0,001713300
0,001714300
0,001709600
0,001714100
0,001712400
0,001713400
0,001720300
0,001707800
0,001725600
0,001710400
0,001708300
0,001710400
0,001713800
0,001723000
0,001714800
0,001708800
0,001708900
0,001729200
0,001708700
0,001711900
0,001720400
0,001717200
0,001710600
0,001712900
0,001713100
0,001721300
0,001714200
0,001710500
0,001710700
0,001710600
0,001712500
0,001723100
0,001715400
0,001712600
0,001718800
0,001711600
0,001711400
0,001714300
0,001724900
0,001716600
0,001715500
0,001705900
0,001708900
0,001781800
0,001718200
0,001712000
0,001709800
0,001724300
0,001705600
0,001730000
0,001712600
0,001710500
0,001713000
0,001712900
0,001717600
0,001709400
0,001730200
0,001713900
0,001714500
0,001731600
0,001708100
0,001714600
0,001717200
0,002423400
0,002422200
0,002662300
0,001716500
0,001717800
0,001718600
0,001725700
0,001718700
0,001706400
0,001707500
0,001713900
0,001711500
0,001717600
0,001706000
0,001744500
0,001714200
0,001729800
0,001713600
0,001716600
0,001726300
0,001715000
0,001710900
0,001716100
0,001709600
0,001711500
0,001712300
0,001719800
0,001785800
0,001713400
0,001709900
0,001705800
0,001712200
0,001734500
0,001734800
0,001720300
0,001716500
0,001713200
0,001725900
0,001714800
0,001712100
0,001710900
0,001708300
0,001717500
0,001711100
0,001713000
0,001712800
0,001748000
0,001761900
0,001731500
0,001725300
0,001761000
0,001744000
0,001724200
0,001861800
0,001720000
0,001716200
0,001714500
0,001710300
0,001755600
0,001712400
0,001710500
0,001714400
0,001713400
0,001711600
0,001716900
0,001713700
0,001711700
0,001709400
0,001710300
0,001708300
0,001720600
0,001709500
0,001712800
0,001706600
0,001717700
0,001704000
0,001711300
0,001723000
0,001716900
0,001721900
0,001723200
0,001714200
0,001708900
0,001715800
0,001589700
0,001569600
0,001572400
0,001557700
0,001554100
0,001558900
0,001559600
0,001564600
0,001555800
0,001557100
0,001554800
0,001584800
0,001557000
0,001555800
0,001564700
0,001566700
0,001557900
0,001553500
0,001556400
0,001552800
0,001558700
0,001560700
0,001558100
0,001565700
0,001555600
0,001556700
0,001599200
0,001560800
0,001569600
0,001559100
0,001563700
0,001560100
0,001558700
0,001557900
0,001558500
0,001575100
0,001558000
0,001571400
0,001555800
0,001565900
0,001573800
0,001558100
0,001565200
0,001722000
0,001711900
0,001707600
0,001713100
0,001710200
0,001706400
0,001709600
0,001708200
0,001712300
0,001715300
0,001710300
0,001708800
0,001711500
0,001707200
0,001710500
0,001711100
0,001724900
0,001711000
0,001708800
0,001706800
0,001710400
0,001707700
0,001708600
0,001710300
0,001742800
0,001708000
0,001716500
0,001724300
0,001708100
0,001711000
0,001716700
0,001720300
0,001721800
0,001718900
0,001726900
0,001719100
0,001753000
0,001717700
0,001718100
0,001724500
0,001719600
0,001727900
0,001719700
0,001747200
0,001772800
0,001716300
0,001754800
0,001718300
0,002315200
0,001954100
0,001718100
0,001710900
0,001715200
0,001870100
0,001711000
0,001713800
0,001717700
0,001715400
0,001746700
0,001732800
0,001771700
0,001709300
0,001707300
0,001722600
0,001728100
0,001728600
0,001716900
0,001753500
0,001717800
0,001715000
0,001732500
0,001749700
0,001728200
0,002399800
0,002170900
0,002506600
0,001729800
0,001774600
0,001726400
0,001728900
0,001769800
0,001748900
0,001733300
0,001747700
0,001735000
0,001892500
0,001769100
0,001768500
0,001755600
0,001739400
0,001739300
0,001724100
0,001729900
0,001750400
0,001759300
0,001763500
0,001739500
0,001767800
0,001764400
0,001744800
0,001789800
0,001743100
0,001746000
0,001740100
0,001775400
0,001763500
0,001731100
0,001810600
0,001768800
0,001751900
0,001782400
0,001729900
0,001764000
0,001828700
0,001812200
0,001754000
0,001765600
0,001820200
0,001806200
0,001787800
0,001732100
0,001775300
0,001726100
0,001728600
0,001777800
0,001738900
0,001738300
0,001744000
0,001773200
0,001730800
0,001729900
0,001782100
0,001745300
0,001753500
0,001739100
0,001760800
0,001727900
0,001777700
0,001773000
0,001737400
0,001752000
0,001771500
0,001770800
0,001769400
0,001835600
0,001811700
0,001733700
0,001859900
0,001913600
0,002019900
0,002154800
0,002033000
0,001874600
0,001968600
0,002164800
0,001853300
0,001736800
0,001900400
0,001807200
0,001896100
0,001762300
0,001719800
0,001770600
0,001717700
0,001994100
0,001808200
0,001948500
0,001945200
0,001876100
0,002033000
0,001915400
0,001927300
0,001814200
0,001771200
0,001804300
0,001959800
0,001896200
0,001745000
0,001823800
0,001851500
0,001734400
0,001943400
0,001748500
0,001764700
0,001737200
0,001735000
0,001752700
0,001742600
0,001891000
0,001829700
0,001723400
0,001717100
0,001712100
0,001739200
0,001712500
0,001735900
0,001722100
0,001821300
0,001709400
0,001722900
0,001710400
0,001710300
0,001728600
0,001710600
0,001738100
0,001707200
0,001710600
0,001712900
0,001712700
0,001760500
0,001713800
0,001814500
0,001715400
0,001707400
0,001730700
0,002397500
0,003022100
0,002180500
0,001710400
0,001792400
0,001733300
0,001783700
0,001716200
0,001767400
0,001756600
0,001718000
0,001731700
0,001715600
